RUC|NOMBRE_DE_ENTIDAD|DEPARTAMENTO|PROVINCIA|DISTRITO|CODIGO_SIAF|CODCONSUCODE|ESTADO|ULTIMAACTUALIZACION
20484004421|GOBIERNO REGIONAL DE PIURA SEDE CENTRAL|PIURA|PIURA|PIURA|0892|48|Activo|03/02/16
20484347205|GOBIERNO REGIONAL DE PIURA ZONA ESPECIAL DE DESARROLLO PAITA|PIURA|PAITA|PAITA|500266|200155|Activo|08/01/20
20205443763|GOBIERNO REGIONAL DE PIURA-COLEGIO MILITAR PEDRO RUIZ GALLO|PIURA|PIURA|CASTILLA|897|10556|Activo|26/12/15
20167183515|GOBIERNO REGIONAL DE PIURA-EDUCACION|PIURA|PIURA|PIURA|896|10555|Activo|17/07/13
20484014907|GOBIERNO REGIONAL DE PIURA-EDUCACIÓN ALTO PIURA|PIURA|AYABACA|AYABACA|1115|200069|Activo|17/07/13
20484002992|GOBIERNO REGIONAL DE PIURA-GERENCIA SUB REGIONAL MORROPON HUANCABAMBA|PIURA|MORROPON|CHULUCANAS|1114|200068|Activo|17/07/13
20483997541|GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO I CHULUCANAS|PIURA|MORROPON|CHULUCANAS|1116|200070|Activo|17/07/13
20525832334|GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO I SANTA ROSA PIURA|PIURA|PIURA|VEINTISEIS DE OCTUBRE|1306|200262|Activo|14/09/18
20356828055|GOBIERNO REGIONAL DE PIURA-HOSPITAL DE APOYO III SULLANA|PIURA|SULLANA|SULLANA|901|10560|Activo|17/07/13
20171766509|GOBIERNO REGIONAL DE PIURA-SALUD|PIURA|PIURA|CASTILLA|899|10558|Activo|07/08/17
20199565398|GOBIERNO REGIONAL DE PIURA-SALUD LUCIANO CASTILLO COLONNA|PIURA|PIURA|PIURA|900|10559|Activo|17/07/13
20483721553|GOBIERNO REGIONAL DE PIURA-SALUD MORROPON-CHULUCANAS|PIURA|MORROPON|CHULUCANAS|1026|10561|Activo|17/07/13
20321735607|GOBIERNO REGIONAL DE PUNO - PROGRAMA DE APOYO AL DESARROLLO RURAL ANDINO - PRADERA I|PUNO|SAN ROMAN|JULIACA|906|10049|Activo|17/07/13
20200716648|GOBIERNO REGIONAL DE PUNO - SALUD LAMPA|PUNO|LAMPA|LAMPA|1621|201565|Activo|05/05/15
20612415413|GOBIERNO REGIONAL DE PUNO - SALUD SAN ANTONIO DE PUTINA|PUNO|SAN ANTONIO DE PUTINA|PUTINA|1759|205410|Activo|17/07/24
20363814183|GOBIERNO REGIONAL DE PUNO - SALUD SANDIA|PUNO|SANDIA|SANDIA|1007|10585|Activo|17/07/13
20448679072|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA DE LAMPA|PUNO|LAMPA|LAMPA|1504|200569|Activo|24/09/13
20406266207|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTIÓN EDUCATIVA LOCAL - EL COLLAO|PUNO|EL COLLAO|ILAVE|1053|200072|Activo|17/07/13
20448697054|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA LOCAL CRUCERO|PUNO|CARABAYA|CRUCERO|1514|200565|Activo|24/09/13
20448689973|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA LOCAL DE MOHO|PUNO|MOHO|MOHO|1505|200564|Activo|24/09/13
20447873002|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA LOCAL PUNO|PUNO|PUNO|PUNO|1434|200440|Activo|28/09/15
20363802681|GOBIERNO REGIONAL DE PUNO - UNIDAD DE GESTION EDUCATIVA MELGAR|PUNO|MELGAR|AYAVIRI|912|10571|Activo|17/07/13
20448112943|GOBIERNO REGIONAL DE PUNO - UNIDAD EJECUTORA 310 EDUCACION SANDIA|PUNO|SANDIA|SANDIA|1339|200442|Activo|17/07/13
20448446485|GOBIERNO REGIONAL DE PUNO- HOSPITAL REGIONAL MANUEL NUÑEZ BUTRON|PUNO|PUNO|PUNO|1435|200438|Activo|17/07/13
20406325815|GOBIERNO REGIONAL DE PUNO SEDE CENTRAL|PUNO|PUNO|PUNO|0902|49|Activo|17/07/13
20221107137|GOBIERNO REGIONAL DE PUNO-AGRICULTURA|PUNO|PUNO|PUNO|908|10567|Activo|17/07/13
20145698121|GOBIERNO REGIONAL DE PUNO-CARRETERA TRANSOCEANICA|PUNO|PUNO|PUNO||10566|Activo|17/07/13
20363160043|GOBIERNO REGIONAL DE PUNO-DIRECCION REGIONAL DE PRODUCE|PUNO|PUNO|PUNO|903|10563|Activo|24/12/15
20364021489|GOBIERNO REGIONAL DE PUNO-EDUCACION ADE AZANGARO|PUNO|AZANGARO|AZANGARO|913|10572|Activo|17/07/13
20405600847|GOBIERNO REGIONAL DE PUNO-EDUCACION ADE HUANCANE|PUNO|HUANCANE|HUANCANE|1004|10582|Activo|17/07/13
20405631211|GOBIERNO REGIONAL DE PUNO-EDUCACION ADE PUTINA|PUNO|SAN ANTONIO DE PUTINA|PUTINA|1005|10583|Activo|17/07/13
20208128184|GOBIERNO REGIONAL DE PUNO-EDUCACION ADE SAN ROMAN|PUNO|SAN ROMAN|JULIACA|911|10570|Activo|17/07/13
20406266975|GOBIERNO REGIONAL DE PUNO-EDUCACIÓN CARABAYA MACUSANI|PUNO|CARABAYA|MACUSANI|1056|200075|Activo|17/07/13
20406266380|GOBIERNO REGIONAL DE PUNO-EDUCACIÓN CHUCUITO JULI|PUNO|CHUCUITO|JULI|1054|200073|Activo|17/07/13
20232544920|GOBIERNO REGIONAL DE PUNO-EDUCACION PUNO|PUNO|PUNO|PUNO|910|10569|Activo|17/07/13
20406267190|GOBIERNO REGIONAL DE PUNO-EDUCACIÓN YUNGUYO|PUNO|YUNGUYO|YUNGUYO|1055|200074|Activo|17/07/13
20199860551|GOBIERNO REGIONAL DE PUNO-PROGRAMA REGIONAL DE RIEGO Y DRENAJE|PUNO|PUNO|PUNO|904|10564|Activo|17/07/13
20363715011|GOBIERNO REGIONAL DE PUNO-SALUD AZANGARO|PUNO|AZANGARO|AZANGARO|916|10575|Activo|17/07/13
20363734074|GOBIERNO REGIONAL DE PUNO-SALUD CHUCUITO|PUNO|CHUCUITO|JULI|920|10579|Activo|17/07/13
20363928197|GOBIERNO REGIONAL DE PUNO-SALUD COLLAO|PUNO|EL COLLAO|ILAVE|968|10581|Activo|17/07/13
20363839500|GOBIERNO REGIONAL DE PUNO-SALUD HUANCANE|PUNO|HUANCANE|HUANCANE|918|10577|Activo|17/07/13
20363848916|GOBIERNO REGIONAL DE PUNO-SALUD MACUSANI|PUNO|CARABAYA|MACUSANI|1006|10584|Activo|17/07/13
20322628642|GOBIERNO REGIONAL DE PUNO-SALUD MELGAR|PUNO|MELGAR|AYAVIRI|915|10574|Activo|17/07/13
20185881700|GOBIERNO REGIONAL DE PUNO-SALUD PUNO|PUNO|PUNO|PUNO|919|10578|Activo|17/07/13
20222371105|GOBIERNO REGIONAL DE PUNO-SALUD PUNO-LAMPA|PUNO|LAMPA|LAMPA|914|10573|Activo|17/07/13
20145686548|GOBIERNO REGIONAL DE PUNO-SALUD SAN ROMAN|PUNO|SAN ROMAN|JULIACA|917|10576|Activo|17/07/13
20363861858|GOBIERNO REGIONAL DE PUNO-SALUD YUNGUYO|PUNO|YUNGUYO|YUNGUYO|967|10580|Activo|17/07/13
20363914994|GOBIERNO REGIONAL DE PUNO-TRANSPORTES|PUNO|PUNO|PUNO|909|10568|Activo|17/07/13
20489242550|GOBIERNO REGIONAL DE SAN MARTIN - ALTO HUALLAGA TOCACHE|SAN MARTIN|TOCACHE|TOCACHE|922|10587|Activo|17/07/13
20321183213|GOBIERNO REGIONAL DE SAN MARTIN - DIRECCION REGIONAL AGRARIA|SAN MARTIN|SAN MARTIN|TARAPOTO|924|10589|Activo|26/12/15
20531423624|GOBIERNO REGIONAL DE SAN MARTIN - DIRECCION REGIONAL DE LA PRODUCCION DE SAN MARTIN|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|923|10588|Activo|30/12/15
20531319991|GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.|SAN MARTIN|MARISCAL CACERES|JUANJUI|1059|200078|Activo|17/07/13
20404224809|GOBIERNO REGIONAL DE SAN MARTIN - EDUCACION MOYOBAMBA|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|926|10591|Activo|23/12/15
20531322275|GOBIERNO REGIONAL DE SAN MARTÍN - OFICINA ZONAL HUALLAGA CENTRAL|SAN MARTIN|MARISCAL CACERES|JUANJUI|1057|200076|Activo|17/07/13
20172237127|GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL ALTO MAYO|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|1140|10368|Activo|26/12/15
20148168955|GOBIERNO REGIONAL DE SAN MARTIN - PROYECTO ESPECIAL HUALLAGA CENTRAL Y BAJO MAYO|SAN MARTIN|SAN MARTIN|TARAPOTO|1263|10359|Activo|25/09/15
20531320574|GOBIERNO REGIONAL DE SAN MARTÍN - SALUD ALTO HUALLAGA|SAN MARTIN|TOCACHE|TOCACHE|1060|200079|Activo|17/07/13
20404479114|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTIÓN EDUCATIVA LOCAL - TOCACHE|SAN MARTIN|TOCACHE|TOCACHE|929|10594|Activo|01/03/21
20178679032|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL BELLAVISTA|SAN MARTIN|BELLAVISTA|BELLAVISTA|1527|201003|Activo|07/05/14
20542206935|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL DE RIOJA|SAN MARTIN|RIOJA|RIOJA|1523|200602|Activo|28/09/15
20542311305|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL LAMAS|SAN MARTIN|LAMAS|LAMAS|1517|200561|Activo|24/09/13
20187348341|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD DE GESTION EDUCATIVA LOCAL SAN MARTIN TARAPOTO|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|927|200206|Activo|25/09/15
20494013453|GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO|SAN MARTIN|SAN MARTIN|TARAPOTO|1400|200430|Activo|17/07/13
20531375808|GOBIERNO REGIONAL DE SAN MARTIN SEDE CENTRAL|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|0921|50|Activo|18/12/15
20198752453|GOBIERNO REGIONAL DE SAN MARTIN-EDUCACION HUALLAGA CENTRAL (UGEL MARISCAL CACERES-JUANJUI)|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|928|10593|Activo|17/07/13
20154547259|GOBIERNO REGIONAL DE SAN MARTIN-SALUD|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|930|10595|Activo|17/07/13
20531320060|GOBIERNO REGIONAL DE SAN MARTÍN-SALUD ALTO MAYO|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|1058|200077|Activo|17/07/13
20488943996|GOBIERNO REGIONAL DE SAN MARTIN-SUB REGION BAJO MAYO-TARAPOTO|SAN MARTIN|SAN MARTIN|TARAPOTO|989|10596|Activo|17/07/13
20178677684|GOBIERNO REGIONAL DE SAN MARTIN-TRANSPORTES|SAN MARTIN|MOYOBAMBA|MOYOBAMBA|925|10590|Activo|17/07/13
20170639520|GOBIERNO REGIONAL DE TACNA - PROYECTO ESPECIAL AFIANZAMIENTO Y AMPLIACION RECURSOS HIDRICOS DE TACNA|TACNA|TACNA|TACNA|1210|10363|Activo|17/07/13
20533025057|GOBIERNO REGIONAL DE TACNA - UNIDAD DE GESTION EDUCATIVA LOCAL DE TACNA|TACNA|TACNA|TACNA|1464|200864|Activo|18/03/14
20602051995|GOBIERNO REGIONAL DE TACNA RED DE SALUD TACNA|TACNA|TACNA|TACNA|1622|203586|Activo|19/10/18
20519752515|GOBIERNO REGIONAL DE TACNA SEDE CENTRAL|TACNA|TACNA|TACNA|0931|51|Activo|22/12/15
20147797011|GOBIERNO REGIONAL DE TACNA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA|TACNA|TACNA|TACNA||1925|Activo|26/04/16
20201529400|GOBIERNO REGIONAL DE TACNA-AGRICULTURA|TACNA|TACNA|TACNA|932|10598|Activo|04/10/18
20325722941|GOBIERNO REGIONAL DE TACNA-EDUCACION|TACNA|TACNA|TACNA|934|10600|Activo|17/07/13
20453223788|GOBIERNO REGIONAL DE TACNA-HOSPITAL HIPOLITO UNANUE|TACNA|TACNA|TACNA|970|10602|Activo|17/07/13
20195189146|GOBIERNO REGIONAL DE TACNA-SALUD|TACNA|TACNA|TACNA|935|10601|Activo|17/07/13
20410689813|GOBIERNO REGIONAL DE TACNA-TRANSPORTES|TACNA|TACNA|TACNA|933|10599|Activo|23/12/15
20324103831|GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL AGRARIA TUMBES|TUMBES|TUMBES|TUMBES|937|10604|Activo|17/07/13
20171001065|GOBIERNO REGIONAL DE TUMBES - DIRECCION REGIONAL SALUD TUMBES|TUMBES|TUMBES|TUMBES|940|10607|Activo|17/07/13
20366956094|GOBIERNO REGIONAL DE TUMBES - HOSPITAL DE APOYO JOSE A. MENDOZA OLAVARRIA - JAMO TUMBES|TUMBES|TUMBES|TUMBES|941|10608|Activo|17/07/13
20409446303|GOBIERNO REGIONAL DE TUMBES - HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA-JAMO II-2|TUMBES|TUMBES|TUMBES|1436|200562|Activo|24/09/13
20409365991|GOBIERNO REGIONAL DE TUMBES - UNIDAD DE GESTION EDUCATIVA DE CONTRALMIRANTE VILLAR|TUMBES|CONTRALMIRANTE VILLAR|ZORRITOS|1402|200435|Activo|17/07/13
20409352589|GOBIERNO REGIONAL DE TUMBES - UNIDAD DE GESTION EDUCATIVA LOCAL DE TUMBES|TUMBES|TUMBES|TUMBES|1401|200429|Activo|17/07/13
20409351345|GOBIERNO REGIONAL DE TUMBES - UNIDAD DE GESTION EDUCATIVA LOCAL DE ZARUMILLA|TUMBES|ZARUMILLA|ZARUMILLA|1403|200436|Activo|28/09/15
20484003883|GOBIERNO REGIONAL DE TUMBES Sede Central|TUMBES|TUMBES|TUMBES|0936|52|Activo|17/07/13
20366964437|GOBIERNO REGIONAL DE TUMBES-EDUCACION|TUMBES|TUMBES|TUMBES|939|10606|Activo|17/07/13
20324110373|GOBIERNO REGIONAL DE TUMBES-TRANSPORTES|TUMBES|TUMBES|TUMBES|938|10605|Activo|23/12/15
20393127431|GOBIERNO REGIONAL DE UCAYALI - DIRECCION DE SALUD Nº 3 ATALAYA|UCAYALI|ATALAYA|RAYMONDI|1175|200130|Activo|17/07/13
20393125498|GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO|UCAYALI|CORONEL PORTILLO|CALLERIA|1173|200128|Activo|10/11/15
20198261476|GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL DE SALUD UCAYALI|UCAYALI|CORONEL PORTILLO|CALLERIA|950|10617|Activo|17/07/13
20350916882|GOBIERNO REGIONAL DE UCAYALI - DIRECCIÓN REGIONAL SECTORIAL DE AGRICULTURA UCAYALI|UCAYALI|CORONEL PORTILLO|CALLERIA|947|10614|Activo|17/07/13
20393125064|GOBIERNO REGIONAL DE UCAYALI - DIRECCION REGIONAL SECTORIAL DE LA PRODUCCION|UCAYALI|CORONEL PORTILLO|CALLERIA|1174|200129|Activo|17/07/13
20351710617|GOBIERNO REGIONAL DE UCAYALI - GERENCIA SUB REGIONAL DE PURÚS|UCAYALI|PURUS|PURUS|943|10610|Activo|11/11/15
20351711770|GOBIERNO REGIONAL DE UCAYALI - GERENCIA TERRITORIAL DE PADRE ABAD|UCAYALI|PADRE ABAD|PADRE ABAD|945|10612|Activo|06/10/25
20182785611|GOBIERNO REGIONAL DE UCAYALI - PROYECTO ESPECIAL CARRETERA FEDERICO BASADRE|UCAYALI|CORONEL PORTILLO|CALLERIA|946|10613|Activo|17/07/13
20393573725|GOBIERNO REGIONAL DE UCAYALI - RED DE SALUD Nº 04 - AGUAYTIA- SAN ALEJANDRO|UCAYALI|PADRE ABAD|PADRE ABAD|1341|200322|Activo|17/07/13
20393919290|GOBIERNO REGIONAL DE UCAYALI - UNIDAD DE GESTION EDUCATIVA LOCAL ATALAYA|UCAYALI|ATALAYA|RAYMONDI|1507|200782|Activo|28/12/15
20393226928|GOBIERNO REGIONAL DE UCAYALI - UNIDAD DE GESTION EDUCATIVA LOCAL DE PADRE ABAD|UCAYALI|PADRE ABAD|PADRE ABAD|001509|200765|Activo|20/02/14
20393567750|GOBIERNO REGIONAL DE UCAYALI - UNIDAD DE GESTION EDUCATIVA LOCAL DE PURUS|UCAYALI|PURUS|PURUS|1506|200684|Activo|23/01/14
20393274655|GOBIERNO REGIONAL DE UCAYALI - UNIDAD EJECUTORA 303 EDUCACION CORONEL PORTILLO|UCAYALI|CORONEL PORTILLO|CALLERIA|1508|200575|Activo|13/11/13
20601845335|GOBIERNO REGIONAL DE UCAYALI RED DE SALUD N° 01 CORONEL PORTILLO|UCAYALI|CORONEL PORTILLO|MANANTAY |1660|203686|Activo|19/10/18
20393066386|GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL|UCAYALI|CORONEL PORTILLO|CALLERIA|0942|53|Activo|17/07/13
20182786935|GOBIERNO REGIONAL DE UCAYALI-DIRECCIÓN REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES|UCAYALI|CORONEL PORTILLO|CALLERIA|948|10615|Activo|17/07/13
20195970751|GOBIERNO REGIONAL DE UCAYALI-EDUCACION|UCAYALI|CORONEL PORTILLO|CALLERIA|949|10616|Activo|17/07/13
20175940015|GOBIERNO REGIONAL DE UCAYALI-HOSPITAL AMAZONICO|UCAYALI|CORONEL PORTILLO|YARINACOCHA|952|10619|Activo|18/11/15
20205390546|GOBIERNO REGIONAL DE UCAYALI-HOSPITAL DE APOYO DE PUCALLPA|UCAYALI|CORONEL PORTILLO|CALLERIA|951|10618|Activo|17/07/13
20351713390|GOBIERNO REGIONAL DE UCAYALI-RAYMONDI|UCAYALI|ATALAYA|RAYMONDI|944|10611|Activo|17/07/13
20543026574|GOBIERNO REGIONAL DEL CALLAO - COMITE DE ADMINISTRACION DEL FONDO EDUCATIVO DEL CALLAO|CALLAO|CALLAO|CALLAO|1405|200391|Activo|17/07/13
20147907487|GOBIERNO REGIONAL DEL CALLAO - DIRECCION DE SALUD I CALLAO|CALLAO|CALLAO|BELLAVISTA|1316|10200|Activo|26/09/15
20174943924|GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DANIEL ALCIDES CARRION|CALLAO|CALLAO|BELLAVISTA|1317|10201|Activo|26/09/15
20380486351|GOBIERNO REGIONAL DEL CALLAO - HOSPITAL DE APOYO SAN JOSE|CALLAO|CALLAO|CARMEN DE LA LEGUA REYNOSO|1318|10202|Activo|17/07/13
20512368582|GOBIERNO REGIONAL DEL CALLAO - UGEL VENTANILLA|CALLAO|CALLAO|VENTANILLA|1229|200173|Activo|17/07/13
20550992940|GOBIERNO REGIONAL DEL CALLAO - UNIDAD EJECUTORA 403 HOSPITAL DE VENTANILLA|CALLAO|CALLAO|VENTANILLA|1452|200535|Activo|17/07/13
20601761999|GOBIERNO REGIONAL DEL CALLAO UNIDAD EJECUTORA HOSPITAL DE REHABILITACIÓN DEL CALLAO|CALLAO|CALLAO|BELLAVISTA|1667|203266|Activo|19/10/18
20450736539|GOBIERNO REGIONAL DEL CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR|CUSCO|CUSCO|SAN JERONIMO|1322|200269|Activo|17/07/13
20601249741|GOBIERNO REGIONAL DEL CUSCO - UNIDAD DE GESTIÓN EDUCATIVA LOCAL - URUBAMBA|CUSCO|URUBAMBA|URUBAMBA|001242|202865|Activo|17/10/18
20601926084|GOBIERNO REGIONAL DEL CUSCO - UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE PICHARI KIMBIRI VILLA VIRGEN|CUSCO|LA CONVENCION|PICHARI|1694|204206|Activo|17/10/18
20602141625|GOBIERNO REGIONAL DEL CUSCO UNIDAD DE GESTION EDUCATIVA LOCAL CANAS|CUSCO|CANAS|YANAOCA|1665|203687|Activo|19/10/18
20602136141|GOBIERNO REGIONAL DEL CUSCO UNIDAD EJECUTORA 314 EDUCACION ACOMAYO|CUSCO|ACOMAYO|ACOMAYO|001668|203627|Activo|17/10/18
20602274838|GOBIERNO REGIONAL DEL CUSCO UNIDAD EJECUTORA 315 EDUCACION ANTA|CUSCO|ANTA|ANTA|1682|203746|Activo|19/10/18
20602114075|GOBIERNO REGIONAL DEL CUSCO UNIDAD EJECUTORA 411 SALUD CHUMBIVILCAS|CUSCO|CHUMBIVILCAS|SANTO TOMAS|1666|203688|Activo|19/10/18
20564490271|GOBIERNO REGIONAL DEL CUSCO-UNIDAD DE GESTION EDUCATIVA LOCAL CUSCO|CUSCO|CUSCO|CUSCO|1644|202305|Activo|05/02/16
20601083745|GOBIERNO REGIONAL HUANCAVELICA RED DE SALUD ACOBAMBA|HUANCAVELICA|ACOBAMBA|ACOBAMBA|1646|202665|Activo|29/10/18
20601021006|GOBIERNO REGIONAL HUANCAVELICA RED DE SALUD ANGARAES|HUANCAVELICA|ANGARAES|LIRCAY|1647|202625|Activo|29/10/18
20600918576|GOBIERNO REGIONAL HUANCAVELICA UNIDAD DE GESTIÓN EDUCATIVA LOCAL ACOBAMBA|HUANCAVELICA|ACOBAMBA|ACOBAMBA|001638|202806|Activo|06/11/18
20601077133|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|HUANCAVELICA|TAYACAJA|PAMPAS|1645|202745|Activo|29/10/18
20486760908|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA 313 UNIDAD DE GESTION EDUCATIVA LOCAL CASTROVIRREYNA|HUANCAVELICA|CASTROVIRREYNA|CASTROVIRREYNA|1642|202545|Activo|15/04/16
20600985206|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA 406 RED DE SALUD HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|ASCENSION|1648|202685|Activo|29/10/18
20600936051|GOBIERNO REGIONAL HUANCAVELICA-UNIDAD DE GESTION EDUCATIVA LOCAL DE TAYACAJA|HUANCAVELICA|TAYACAJA|PAMPAS|1641|202465|Activo|30/03/16
20486154145|GOBIERNO REGIONAL HUANCAVELICA-UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|HUANCAVELICA|1639|202485|Activo|30/03/16
20569029377|GOBIERNO REGIONAL HUANCAVELICA-UNIDAD DE GESTION EDUCATIVA LOCAL SURCUBAMBA|HUANCAVELICA|TAYACAJA|SURCUBAMBA|1637|202525|Activo|30/03/16
20602041141|GOBIERNO REGIONAL HUANUCO UNIDAD EJECUTORA 407 RED DE SALUD PUERTO INCA|HUANUCO|PUERTO INCA|PUERTO INCA|1675|203886|Activo|19/10/18
20600904516|GOBIERNO REGIONAL JUNIN RED DE SALUD CHUPACA|JUNIN|CHUPACA|CHUPACA|1615|203566|Activo|19/10/18
20600564979|GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA: EDUCACION CONCEPCION|JUNIN|CONCEPCION|CONCEPCION|1607|202165|Activo|14/12/15
20600657594|GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA EDUCACION HUANCAYO|JUNIN|HUANCAYO|EL TAMBO|1606|202245|Activo|18/12/15
20602038395|GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA EDUCACION PANGOA|JUNIN|SATIPO|PANGOA|1679|203846|Activo|19/10/18
20601926602|GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA NRO 310 EDUCACION PICHANAKI|JUNIN|CHANCHAMAYO|PICHANAQUI|1678|203726|Activo|19/10/18
20569049131|GOBIERNO REGIONAL JUNIN UNIDAD EJECUTORA 312 EDUCACION RIO TAMBO|JUNIN|SATIPO|RIO TAMBO|1680|203826|Activo|19/10/18
20600144279|GOBIERNO REGIONAL LA LIBERTAD - UNIDAD EJECUTORA 411 SALUD JULCAN|LA LIBERTAD|JULCAN|JULCAN|1616|202125|Activo|15/12/15
20602296904|GOBIERNO REGIONAL LORETO UNIDAD DE GESTION EDUCATIVA LOCAL DE PUTUMAYO|LORETO|PUTUMAYO|PUTUMAYO|1676|203906|Activo|19/10/18
20518396332|GOBIERNO REGIONAL METROPOLITANO DE LIMA|LIMA|LIMA|LIMA|1128|200097|Activo|08/03/23
20285938997|GOBIERNO REGIONAL MOQUEGUA - GERENCIA REGIONAL DE AGRICULTURA MOQUEGUA|MOQUEGUA|MARISCAL NIETO|MOQUEGUA|881|10540|Activo|11/03/19
20154528971|HOSPITAL CAYETANO HEREDIA|LIMA|LIMA|SAN MARTIN DE PORRES|137|10208|Activo|26/12/15
20162041291|HOSPITAL DE APOYO DEPARTAMENTAL MARIA AUXILIADORA|LIMA|LIMA|SAN JUAN DE MIRAFLORES|141|10212|Activo|06/03/15
20138100015|HOSPITAL DE EMERGENCIAS - JOSÉ CASIMIRO ULLOA|LIMA|LIMA|MIRAFLORES|146|10217|Activo|15/01/16
20139776403|HOSPITAL DE EMERGENCIAS PEDIATRICAS|LIMA|LIMA|LA VICTORIA|147|10218|Activo|19/02/15
20601224624|HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR|LIMA|LIMA|VILLA EL SALVADOR|1670|203086|Activo|06/11/18
20611127511|HOSPITAL DE LIMA ESTE - VITARTE|LIMA|LIMA|ATE|1746|205330|Activo|05/02/24
20512338756|HOSPITAL DE VITARTE|LIMA|LIMA|ATE|1217|200159|Activo|19/02/15
20606049278|HOSPITAL EMERGENCIA ATE VITARTE|LIMA|LIMA|ATE|1726|204589|Activo|08/04/20
20172155317|HOSPITAL HERMILIO VALDIZAN|LIMA|LIMA|SANTA ANITA|133|10205|Activo|06/03/15
20507151320|HOSPITAL JOSE AGURTO TELLO DE CHOSICA|LIMA|LIMA|LURIGANCHO|1138|200098|Activo|27/02/15
20514772194|HOSPITAL MUNICIPAL LOS OLIVOS|LIMA|LIMA|LOS OLIVOS|500294|200208|Activo|24/06/20
20154996991|HOSPITAL NACIONAL ARZOBISPO LOAYZA|LIMA|LIMA|LIMA|143|10214|Activo|10/02/16
20137729751|HOSPITAL NACIONAL DOCENTE MADRE NIÑO - SAN BARTOLOME|LIMA|LIMA|LIMA|149|10007|Activo|04/03/15
20160388570|HOSPITAL NACIONAL DOS DE MAYO|LIMA|LIMA|LIMA|144|10215|Activo|27/09/15
20153219118|HOSPITAL NACIONAL HIPOLITO UNANUE|LIMA|LIMA|EL AGUSTINO|132|10204|Activo|16/02/16
20160588234|HOSPITAL NACIONAL SERGIO E. BERNALES|LIMA|LIMA|COMAS|136|10207|Activo|23/07/14
20159855938|HOSPITAL NACIONAL VICTOR LARCO HERRERA|LIMA|LIMA|MAGDALENA DEL MAR|148|10219|Activo|16/02/16
20203531550|HOSPITAL PUENTE PIEDRA - CARLOS LANFRANCO LA HOZ - CLL4|LIMA|LIMA|PUENTE PIEDRA|522|10008|Activo|16/02/16
20171604355|HOSPITAL SANTA ROSA|LIMA|LIMA|PUEBLO LIBRE|145|10216|Activo|16/02/16
20492080811|IAFAS DE LA FUERZA AÉREA DEL PERÚ (FOSFAP)|LIMA|LIMA|MIRAFLORES||204610|Activo|02/07/20
